"","resource_state","name","distance","moving_time","elapsed_time","total_elevation_gain","type","sport_type","workout_type","id","start_date","start_date_local","timezone","utc_offset","location_city","location_state","location_country","achievement_count","kudos_count","comment_count","athlete_count","photo_count","trainer","commute","manual","private","visibility","flagged","gear_id","average_speed","max_speed","has_heartrate","average_heartrate","max_heartrate","heartrate_opt_out","display_hide_heartrate_option","elev_high","elev_low","upload_id","upload_id_str","external_id","from_accepted_tag","pr_count","total_photo_count","has_kudoed","average_cadence","average_watts","max_watts","weighted_average_watts","kilojoules","device_watts","week_of","minutes","miles","hr_zone"
"160",2,"Lunch Run",3325.8,1234,1242,37,"Run","Run",NA,10038165658,2023-10-14,2023-10-14 11:03:40,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.695,3.452,TRUE,131.4,146,FALSE,TRUE,374.4,348.8,10755074225,"10755074225","E1299167-FE71-433D-8D5F-E95123779489.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,20.5666666666667,2.06656144754993,"Zone 1"
"161",2,"Zwift - Beach Island Loop in Watopia",13090.9,1617,1617,48,"VirtualRide","VirtualRide",NA,10033098716,2023-10-13,2023-10-13 15:58:03,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,0,0,14,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.096,13.368,TRUE,138.6,165,FALSE,TRUE,15.6,-6.2,10749800932,"10749800932","zwift-activity-1453930811190444064.fit",FALSE,2,1,FALSE,80.2,202.7,567,213,327.7,TRUE,2023-10-15,26.95,8.13432835820896,"Zone 2"
"162",2,"Afternoon Run",4483.1,1767,1771,233.6,"Run","Run",NA,10021669207,2023-10-11,2023-10-11 15:52:29,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.537,6.032,TRUE,139.8,171,FALSE,TRUE,383.8,353,10737924098,"10737924098","C6E9C8BB-F6B2-4155-B065-1F8CB7D39860.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,29.45,2.78567611567475,"Zone 2"
"163",2,"Zwift - Expand in Watopia",15470.5,1810,1810,26,"VirtualRide","VirtualRide",NA,10015239512,2023-10-10,2023-10-10 15:35:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,20,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.547,10.946,TRUE,133.1,165,FALSE,TRUE,17.6,12.6,10731269753,"10731269753","zwift-activity-1451745090111275040.fit",FALSE,0,2,FALSE,86.8,191.1,323,204,345.8,TRUE,2023-10-15,30.1666666666667,9.61294692234084,"Zone 1"
"164",2,"Afternoon Run",4842.9,1871,1882,48.8,"Run","Run",0,10009098662,2023-10-09,2023-10-09 14:57:03,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.588,3.583,TRUE,138.4,157,FALSE,TRUE,382,353,10724909450,"10724909450","FD96D712-C532-4D4A-8995-D336469E1629.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,31.1833333333333,3.00924602632135,"Zone 2"
"165",2,"Zwift - INEOS Grenadiers Virtual Training Camp | The Cafe Ride in Watopia",16903.9,2052,2052,26,"VirtualRide","VirtualRide",NA,9989617077,2023-10-06,2023-10-06 15:19:28,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,10,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.238,10.164,FALSE,NA,NA,FALSE,FALSE,17.6,12.6,10704554602,"10704554602","zwift-activity-1448837896239857664.fit",FALSE,0,2,FALSE,81.9,172.9,253,182,354.8,TRUE,2023-10-08,34.2,10.5036226030547,"NA"
"166",2,"Timed mile",1610.5,415,423,12.2,"Run","Run",0,9977766372,2023-10-04,2023-10-04 15:49:14,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,3,3,3,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,3.881,5.64,TRUE,168.2,177,FALSE,TRUE,381.6,355.2,10692209708,"10692209708","F5A2FCD6-DEB9-4C10-A9C1-F052D873D76A.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,6.91666666666667,1.00072079237451,"Zone 4"
"167",2,"Warmup",1358.5,545,569,28,"Run","Run",0,9977766371,2023-10-04,2023-10-04 15:38:12,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.493,5.422,TRUE,131.5,159,FALSE,TRUE,382.4,362.8,10692209659,"10692209659","80338A1E-F0B6-49D3-A5E9-290E9DB59C4A.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,9.08333333333333,0.844134862738762,"Zone 1"
"168",2,"Afternoon Run",3527.4,1384,1387,38.6,"Run","Run",0,9965037444,2023-10-02,2023-10-02 16:25:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.549,3.487,TRUE,143.8,159,FALSE,TRUE,379,353.2,10678932482,"10678932482","96CCC5C4-3B3C-4483-B240-FBE8AD7D84F8.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,23.0666666666667,2.19183019125853,"Zone 2"
"169",2,"Afternoon Run",3560.5,1378,1381,33.4,"Run","Run",0,9958997449,2023-10-01,2023-10-01 17:38:04,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.584,4.004,TRUE,134.1,161,FALSE,TRUE,383.2,355.2,10672578323,"10672578323","E4C69A85-87B2-405E-B8F9-BA10CD8A042F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,22.9666666666667,2.21239762884164,"Zone 1"
"170",2,"Afternoon Run",5794,2270,2282,56.8,"Run","Run",NA,9939650720,2023-09-28,2023-09-28 15:46:21,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.552,4.444,TRUE,141,175,FALSE,TRUE,383,355.2,10652277655,"10652277655","1ED87930-6866-4F21-A5ED-0BA34D20560E.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-01,37.8333333333333,3.60023363614898,"Zone 2"
"171",2,"Afternoon Walk",2645.4,1869,1885,48.8,"Walk","Walk",NA,9934463873,2023-09-27,2023-09-27 15:52:22,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",1.415,2.499,TRUE,89.8,108,FALSE,TRUE,380,352,10646871777,"10646871777","C05C32F9-B375-4E0F-BB51-1708C2F02605.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-01,31.15,1.6437794375334,"Zone 1"
"172",2,"Zwift - Over Under's 12 + 10 in Watopia",21218.3,2408,2408,32,"VirtualRide","VirtualRide",NA,9926708900,2023-09-26,2023-09-26 15:17:23,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,1,0,13,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.812,12.442,TRUE,138.3,161,FALSE,TRUE,17.6,12.6,10638749873,"10638749873","zwift-activity-1441589080134533120.fit",FALSE,0,3,FALSE,79.5,204.2,317,219,491.6,TRUE,2023-10-01,40.1333333333333,13.1844731380566,"Zone 2"
"173",2,"Afternoon Run",7219.7,2952,2965,116.6,"Run","Run",0,9920363850,2023-09-25,2023-09-25 14:32:15,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.446,3.428,TRUE,143.6,167,FALSE,TRUE,372,337.6,10632107634,"10632107634","3B2EB656-FFAE-483C-ADCF-4E0DB2A24FEB.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-01,49.2,4.48612474679061,"Zone 2"
"174",2,"Afternoon Run",5657.3,2172,2176,64.4,"Run","Run",NA,9900733971,2023-09-22,2023-09-22 15:09:37,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.605,3.67,TRUE,143,167,FALSE,TRUE,381.6,353.2,10611442186,"10611442186","CC9D157B-C24E-4477-961C-89A948DE4E33.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-24,36.2,3.51529198304895,"Zone 2"
"175",2,"Afternoon Run",5934.5,2350,2370,69.2,"Run","Run",NA,9889601299,2023-09-20,2023-09-20 15:09:35,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.525,4.539,TRUE,143.5,176,FALSE,TRUE,379.8,351,10599778908,"10599778908","D65AAF88-F5D0-44BC-9396-08C3593A4399.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-24,39.1666666666667,3.68753650564828,"Zone 2"
"176",2,"Zwift - Zone Benchmarking in Watopia",15543.4,1968,1968,26,"VirtualRide","VirtualRide",NA,9882483338,2023-09-19,2023-09-19 15:46:17,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,12,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.898,11.066,TRUE,132.2,160,FALSE,TRUE,17.6,12.6,10592363424,"10592363424","zwift-activity-1436530180905500688.fit",FALSE,0,2,FALSE,81.6,166,347,192,326.8,TRUE,2023-09-24,32.8,9.65824499484261,"Zone 1"
"177",2,"Zwift - Pedaling Drills in Watopia",10621.5,1522,1522,16,"VirtualRide","VirtualRide",NA,9882300074,2023-09-19,2023-09-19 15:09:27,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,28,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",6.979,11.044,TRUE,119.2,149,FALSE,TRUE,17.6,12.6,10592174374,"10592174374","zwift-activity-1436511592312242224.fit",FALSE,0,1,FALSE,77.9,128.6,364,148,195.7,TRUE,2023-09-24,25.3666666666667,6.59991052232592,"Zone 1"
"178",2,"Lunch Run",4613.5,1801,1819,36,"Run","Run",0,9874340370,2023-09-18,2023-09-18 11:01:50,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.562,3.398,TRUE,140.1,163,FALSE,TRUE,386,355.2,10583860427,"10583860427","B1D5000D-D43A-42EB-9643-41147A518498.fit",FALSE,1,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-24,30.0166666666667,2.86670312053388,"Zone 2"
"179",2,"1min Power Duration in Watopia",30072.6,3616,3616,45,"VirtualRide","VirtualRide",NA,9868747642,2023-09-17,2023-09-17 10:13:42,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,4,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.317,13.654,TRUE,134.9,174,FALSE,TRUE,17.6,12.6,10577957811,"10577957811","zwift-activity-1434913345248428048.fit",FALSE,0,0,FALSE,83.7,173.1,551,195,625.8,TRUE,2023-09-24,60.2666666666667,18.686293760175,"Zone 1"
"180",2,"Afternoon Run",6152.8,2342,2342,55.2,"Run","Run",0,9850238130,2023-09-14,2023-09-14 14:45:37,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.627,5.136,TRUE,142.5,168,FALSE,TRUE,383,355.8,10558516648,"10558516648","AF06C1A4-40FA-42EA-A554-011B928455E0.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-17,39.0333333333333,3.82318217405893,"Zone 2"
"181",2,"Zwift - Ramp Test in Watopia",9569,1144,1144,15,"VirtualRide","VirtualRide",NA,9843971789,2023-09-13,2023-09-13 15:55:35,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,23,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.364,11.43,TRUE,129.2,169,FALSE,TRUE,17.6,12.8,10551963164,"10551963164","zwift-activity-1432186293504180256.fit",FALSE,0,2,FALSE,86.2,193.1,365,237,220.9,TRUE,2023-09-17,19.0666666666667,5.945915717002,"Zone 1"
"182",2,"Afternoon Run",4844.5,1913,1913,47.4,"Run","Run",NA,9830482830,2023-09-11,2023-09-11 15:19:15,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.532,3.805,TRUE,140,161,FALSE,TRUE,379.6,354,10537826611,"10537826611","ABABCA67-980F-4AA3-84D8-08DBA73AB4CD.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-17,31.8833333333333,3.01024022269999,"Zone 2"
"183",2,"Morning Run",3578,1392,1396,39.2,"Run","Run",0,9815235580,2023-09-09,2023-09-09 09:25:28,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.57,3.544,TRUE,148.9,163,FALSE,TRUE,382,353.8,10521721516,"10521721516","D614990B-112A-4934-9399-01457BDF2762.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-10,23.2,2.22327165173301,"Zone 2"
"184",2,"Zwift - 2004 in Watopia",24321.5,2835,2835,38,"VirtualRide","VirtualRide",NA,9815025269,2023-09-09,2023-09-09 08:34:14,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,1,1,0,4,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.579,12.082,TRUE,144.5,167,FALSE,TRUE,17.6,12.6,10521499529,"10521499529","zwift-activity-1429065037061849136.fit",FALSE,1,3,FALSE,83.1,186.5,272,203,528.7,TRUE,2023-09-10,47.25,15.1127170144283,"Zone 2"
"185",2,"Afternoon Run",4966.5,1978,1978,110.8,"Run","Run",NA,9804976279,2023-09-07,2023-09-07 16:26:33,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.511,5.928,TRUE,139,171,FALSE,TRUE,383.6,351.8,10510898105,"10510898105","236ACEDD-D270-48CC-B1AF-F4FCF3B8C7DA.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-10,32.9666666666667,3.08604769657127,"Zone 2"
"186",2,"Zwift - Power + Endurance in Watopia",22918.1,2709,2709,36,"VirtualRide","VirtualRide",NA,9798164686,2023-09-06,2023-09-06 16:04:01,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,6,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.46,12.22,TRUE,133.8,152,FALSE,TRUE,17.6,12.6,10503743400,"10503743400","zwift-activity-1427117056498597920.fit",FALSE,0,2,FALSE,80.8,180.2,407,192,488.1,TRUE,2023-09-10,45.15,14.2406825158139,"Zone 1"
"187",2,"Afternoon Run",3514,1501,1501,30.4,"Run","Run",NA,9791851301,2023-09-05,2023-09-05 15:47:09,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.341,3.367,TRUE,131.1,145,FALSE,TRUE,380.6,355.4,10497106048,"10497106048","8D9FBB8B-F757-4705-A95E-614F205DD901.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-10,25.0166666666667,2.18350379658742,"Zone 1"
"188",2,"Zwift - Microbursts 10-20-30 in Watopia",23548.9,2827,2827,38,"VirtualRide","VirtualRide",NA,9784767597,2023-09-04,2023-09-04 16:59:01,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,8,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.33,11.174,TRUE,129.3,146,FALSE,TRUE,17.6,12.6,10489662285,"10489662285","zwift-activity-1425695232195821584.fit",FALSE,0,2,FALSE,78.5,176.3,379,188,498.4,TRUE,2023-09-10,47.1166666666667,14.6326444380926,"Zone 1"
"189",2,"Lunch Run",8106.1,3367,3367,85.4,"Run","Run",NA,9777102566,2023-09-03,2023-09-03 11:09:47,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.408,3.61,TRUE,145.6,168,FALSE,TRUE,382,351.4,10481571510,"10481571510","9576C67B-6E36-4A34-9B20-5B92CAC31C3B.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-10,56.1166666666667,5.036909540557,"Zone 2"
"190",2,"Zwift - Tempus Fugit in Watopia",34572.7,3909,3909,51,"VirtualRide","VirtualRide",NA,9769155834,2023-09-02,2023-09-02 09:07:34,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,3,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.844,11.186,TRUE,145.3,175,FALSE,TRUE,17.6,12.6,10473128049,"10473128049","zwift-activity-1424008349573201952.fit",FALSE,1,3,FALSE,82.2,199.4,487,210,779.4,TRUE,2023-09-03,65.15,21.4825332123728,"Zone 2"
"191",2,"Zwift - Strength + Power in Watopia",23364.5,2735,2735,37,"VirtualRide","VirtualRide",NA,9758849816,2023-08-31,2023-08-31 17:14:38,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.543,11.002,TRUE,140.1,160,FALSE,TRUE,17.6,12.6,10462194361,"10462194361","zwift-activity-1422803982560018480.fit",FALSE,0,2,FALSE,78.2,191.8,353,204,524.5,TRUE,2023-09-03,45.5833333333333,14.5180633054544,"Zone 2"
"192",2,"Afternoon Run",5588.5,2167,2167,72.4,"Run","Run",NA,9752171348,2023-08-30,2023-08-30 15:48:11,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.579,5.076,TRUE,146.4,178,FALSE,TRUE,381.6,352.2,10455106412,"10455106412","A77780BB-39B2-4960-AD0C-57CEDC94EE93.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-03,36.1166666666667,3.47254153876745,"Zone 2"
"193",2,"Zwift - Microbursts 30's in Watopia",18928.4,2287,2287,30,"VirtualRide","VirtualRide",NA,9744164801,2023-08-29,2023-08-29 11:42:27,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,12,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.277,11.046,TRUE,138.9,166,FALSE,TRUE,17.6,12.6,10446564496,"10446564496","zwift-activity-1421187220848541744.fit",FALSE,0,2,FALSE,80.5,181.8,319,202,415.9,TRUE,2023-09-03,38.1166666666667,11.7615917084022,"Zone 2"
"194",2,"Afternoon Run",3951.4,1540,1545,35.2,"Run","Run",NA,9739012191,2023-08-28,2023-08-28 15:32:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.566,3.97,TRUE,148.3,173,FALSE,TRUE,379.8,351.2,10441150603,"10441150603","8F6C8B15-27EA-44C9-9A6E-29099E39A5BF.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-09-03,25.6666666666667,2.45529223159805,"Zone 2"
"195",2,"Morning Run",5173.1,1941,1944,47.4,"Run","Run",0,9725315972,2023-08-26,2023-08-26 10:22:20,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.665,4.318,TRUE,146,172,FALSE,TRUE,382.4,355.6,10426615386,"10426615386","B872ED22-4162-41F7-BB87-C6B990E0A5D6.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-08-27,32.35,3.21442330396312,"Zone 2"
"196",2,"Zwift - Zwift Pro Training Camp: INEOS Grenadiers | Elia Viviani in Watopia",19523.2,2426,2426,30,"VirtualRide","VirtualRide",NA,9725019672,2023-08-26,2023-08-26 09:37:04,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,8,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.047,10.754,TRUE,123.6,152,FALSE,TRUE,17.6,12.6,10426302999,"10426302999","zwift-activity-1418949806482538512.fit",FALSE,0,2,FALSE,77.2,163.3,351,184,396.3,TRUE,2023-08-27,40.4333333333333,12.1311842121615,"Zone 1"
"197",2,"Afternoon Weight Training",0,1241,1241,0,"WeightTraining","WeightTraining",NA,9720082522,2023-08-25,2023-08-25 13:33:06,"(GMT-05:00) America/Atikokan",-18000,NA,NA,NA,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,0,0,TRUE,110.6,133,FALSE,TRUE,0,0,10421100037,"10421100037","B4B0A29A-1EF1-4130-8A30-1767873C1886.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-08-27,20.6833333333333,0,"Zone 1"
"198",2,"Zwift - Emily's Short Mix in Watopia",16172.1,1820,1820,26,"VirtualRide","VirtualRide",NA,9714449921,2023-08-24,2023-08-24 15:16:53,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,19,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.886,10.74,TRUE,141.2,164,FALSE,TRUE,17.6,12.6,10415144633,"10415144633","zwift-activity-1417671284401111056.fit",FALSE,0,2,FALSE,82.6,215.6,300,229,392.4,TRUE,2023-08-27,30.3333333333333,10.0489020343743,"Zone 2"
"199",2,"Zwift - Strength Endurance + Sweet Spot in Watopia",22856.2,2712,2712,37,"VirtualRide","VirtualRide",NA,9708510337,2023-08-23,2023-08-23 16:58:05,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.428,10.726,FALSE,NA,NA,FALSE,FALSE,17.6,12.6,10408859462,"10408859462","zwift-activity-1416997407094226944.fit",FALSE,0,2,FALSE,75.7,186.7,230,193,506.2,TRUE,2023-08-27,45.2,14.2022195434153,"NA"
"200",2,"Afternoon Weight Training",0,1832,1832,0,"WeightTraining","WeightTraining",NA,9701555903,2023-08-22,2023-08-22 15:08:50,"(GMT-05:00) America/Atikokan",-18000,NA,NA,NA,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,0,0,TRUE,120.6,150,FALSE,TRUE,0,0,10401504871,"10401504871","4C4C0E39-E1AE-4559-823F-D81D23C81A7F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-08-27,30.5333333333333,0,"Zone 1"
